text,label,idx
Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?,3,2340
What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?,3,2341
Where is Poe 's birthplace ?,4,2342
What actress holds the record for the most appearances on the cover of Life ?,3,2343
What was the first TV set to include a remote control ?,1,2344
"Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?",3,2345
What first-aid product `` Helps the hurt stop hurting '' ?,1,2346
How does ultraviolet light damage the DNA of skin cells ?,2,2347
What was the verdict in the trial of Lizzie Borden ?,2,2348
What U.S. President had brothers-in-law in the Confederate army ?,3,2349
Who is the Queen of Holland ?,3,2350
"What does the Greek word polis mean , as in Minneapolis ?",2,2351
Where can I find detailed information about Manchukuo ?,4,2352
What actor learned to play the saxophone and speak Russian for a role in a movie ?,3,2353
"Who says , `` If you don 't look good , we don 't look good '' ?",3,2354
Who was Secretary of State during the Nixon administration ?,3,2355
How much money does each player get at the beginning of the game in Monopoly ?,5,2356
Where 's the GUM department store ?,4,2357
What is the literal meaning of `` D-DAY '' ?,2,2358
What state was named the Green Mountain state ?,4,2359
What carries sperm up into the pelvic region ?,1,2360
What year was the ATM first introduced ?,5,2361
What are all the southern states of the United States ?,4,2362
Who is Johnny Carson ?,3,2363
What does 7847+5943 equal ?,5,2364
What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?,1,2365
Why do the chickenpoxs last so long ?,2,2366
What attorneys work for The Center for the Defense of Free Enterprise ?,3,2367
How did the U.S. come into the possession of an empire in the wake of the Spanish-American War ?,2,2368
What is Dick Clark 's date of birth ?,5,2369
What does the name `` Sheri '' mean ?,2,2370
What is the only primate to lack pigment in the palms of its hands ?,1,2371
How many equal sides are there on a scalene triangle ?,5,2372
Where did Bill Gates go to college ?,4,2373
What constellation is known as The Water Bearer ?,4,2374
What tale has the moral : `` He who wants everything gets nothing '' ?,1,2375
What U.S. university boasts the largest library ?,3,2376
In which year was the cartoon character Chilly Willy created ?,5,2377
What do Japanese school uniforms look like ?,2,2378
Name a Salt Lake City newspaper .,1,2379
Where can I find the history of the Taiwanese language ?,4,2380
What state is Mount McKinley in ?,4,2381
How did people respond to the idea of the first millenium ?,2,2382
Which classical Spanish writer said `` All that glitters is not gold '' ?,3,2383
What is swap math ?,2,2384
What is hypnotherapy ?,2,2385
What is RCD ?,0,2386
How large is Missouri 's population ?,5,2387
Which cats pursued Tweety Pie in his first cartoon appearance ?,1,2388
What is the biblical meaning of ` stones ' ?,2,2389
Which organization is the Security Council a part of ?,3,2390
When was the internal combustion engine developed ?,5,2391
How can I find out my biorhythm ?,2,2392
Who painted `` Soft Self-Portrait with Grilled Bacon '' ?,3,2393
What company markets a shampoo `` for brunettes only '' ?,3,2394
What is a fear of touching ?,1,2395
What is the name of the largest water conservancy project in China ?,1,2396
Who killed Caesar ?,3,2397
Where is Kings Canyon ?,4,2398
What are the words to the song sung by `` Banana in Pajamas '' ?,2,2399
Why are organ transplants more successful today ?,2,2400
Which is the most-used computer program ?,1,2401
What is the root of all evil ?,2,2402
What animal has the best hearing ?,1,2403
What time does Wee Willie Winkie run through the town ?,5,2404
What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,5,2405
What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?,5,2406
What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?,1,2407
What is a fear of drinking ?,1,2408
What Asian country once thrilled to the sport of cricket fighting ?,4,2409
How many varieties of apple are there ?,5,2410
Who is Count Cinzano ?,3,2411
Who 's won the most Oscars for costume design ?,3,2412
What Ernest Hemingway novel had the working title Fiesta ?,1,2413
What color of Monopoly properties are landed on most often ?,1,2414
Which Beatles disc cover honors the Rolling Stones ?,1,2415
Why does it snow ?,2,2416
What is the average life expectancy of a male in Ireland in 1996 ?,5,2417
What is `` Vocal Sampling '' ?,2,2418
How do windmills work ?,2,2419
What ocean liner burned and sank in Hong Kong harbor ?,1,2420
"What U.S. vice-president once declared : `` If you 've seen one slum , you 've seen them all '' ?",3,2421
Who wrote The Red Badge of Courage ?,3,2422
What money was used by them ?,1,2423
"What color , s , appear on boxes of Kodak film ?",1,2424
Where did the Inuits live ?,4,2425
What is the origin of the word trigonometry ?,2,2426
What is Compaq 's mission statement ?,2,2427
What was the name of the 1899 policy forced on China by which all nations had equal trading rights ?,1,2428
What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?,3,2429
How did Rocky Marciano die ?,2,2430
Who invented the road traffic cone ?,3,2431
What is the name of Joan Jett 's band ?,3,2432
Which of the following people is not associated with Andy Warhol ?,3,2433
What does Visine get out ?,1,2434
What civilization invented the arch ?,3,2435
"What are some fun things to do in Cozumel , Mexico for teenagers ?",2,2436
What is an example of a famous rock band from the sixties ?,3,2437
"What former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?",4,2438
"Where was `` I have fallen , and I can 't get up '' said first ?",4,2439
What president 's ghost is said to haunt the White House ?,3,2440
What are the names of Jack 's original roommates on Three 's Company ?,3,2441
What is the definition of hazmat ?,2,2442
How many URL extensions are there ? and what are they ?,5,2443
Where did the Wright brothers make their first flight ?,4,2444
What do you get by mixing gin and vermouth ?,1,2445
Name the two youngsters saved by the animated Moby Dick .,3,2446
"Who was the captain of the tanker , Exxon Valdez , involved in the oil spill in Prince William Sound , Alaska , 1989 ?",3,2447
What is the snowiest city in the U.S. ?,4,2448
What is crabgrass ?,2,2449
"What book opens : `` At a certain village in La Mancha , which I shall not name.. . '' ?",1,2450
Who is Stephen Hawking ?,3,2451
"How do you say , `` I love you '' in other languages ?",1,2452
What is The Gay Science ?,2,2453
Why is Jane Goodall famous ?,2,2454
What is the chemical reactivity of helium ?,5,2455
The name of the actor who played the detective in the film Kindergarden Cop is what ?,3,2456
What is main reason for that electric vehicles can 't be popular nowadays ?,2,2457
What is the difference between optical and digital video ?,2,2458
"What clause in the U.S. Constitution may not be changed , altered or amended ?",2,2459
What 's new in the postal world in 1999 ?,2,2460
What actor came to dinner in Guess Who 's Coming to Dinner ?,3,2461
What is the difference between the anus and the rectum ?,2,2462
What is a Guild ?,2,2463
What is the difference between college and graduate school ?,2,2464
How do I change a file from an ART file to a JPEG or Bitmap file ?,2,2465
What is Franz Kafka 's short story `` A Country Doctor '' trying to tell us ?,2,2466
What engineer invented the pull-tab can ?,3,2467
What South American capital is the world 's highest ?,4,2468
What are the lyrics to the Star Spangled Banner ?,2,2469
Name a civil war battlefield .,4,2470
When do you plant winter wheat ?,5,2471
What will a compass do in outer space ?,2,2472
How many counties are in Indiana ?,5,2473
Which college did Dikembe Mutombo attend ?,3,2474
Who was the first actress to appear on a postage stamp ?,3,2475
Who was the first black woman to star in the Folies Bergeres ?,3,2476
What Aesop 's fable has the moral : `` The race is not always to the swift. Slow and steady is bound to win '' ?,1,2477
What famed strip of land is a 15-minute boat trip across the Venetian Lagoon from Venice ?,4,2478
How is water treated to make it safe to drink ?,2,2479
What is a hydrogen bond ?,2,2480
What is the exchange rate between England and the U.S. ?,5,2481
What does a woman want ?,1,2482
What is the protection rate of using condoms ?,5,2483
What 's the abbreviation for limited partnership ?,0,2484
Which continent has the most roses ?,4,2485
What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?,1,2486
How do you write a correct critical analysis of a poem ?,2,2487
How do I check if my modem is v.9 compatible ?,2,2488
What is your favorite color ?,1,2489
"What is the longest chemical name , consisting of 35 letters ?",1,2490
How many corners does a spritsail have ?,5,2491
What bottled-up TV character was born in Baghdad ?,3,2492
What is a multiplexer ?,2,2493
What credit card features a centurion on its face ?,1,2494
What are the four largest mountain ranges on the Asian continent ?,4,2495
What are the Poconos ?,2,2496
What is Jane Goodall famous for ?,2,2497
What is the mission of Nike ?,1,2498
What is thalassemia ?,2,2499
How far can you see ?,5,2500
"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?",1,2501
Why can 't you taste anything when you have a cold ?,2,2502
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?,4,2503
What country boasts the southernmost point in continental Europe ?,4,2504
When did Nostradamus believe World War III would begin ?,5,2505
What is so powerful about Power Bars ?,2,2506
What do the Japanese call Japan ?,1,2507
What country was Brian Boru an 11th-century king of ?,4,2508
What happens when a body part falls asleep ?,2,2509
What English word has the most letters ?,1,2510
What film ends with the line : `` This is Mrs. Norman Maine '' ?,1,2511
Who asked the musical question : `` Have you ever been to electric lady land ? '',3,2512
Who wrote : `` Poems are made by fools like me but only God can make a tree '' ?,3,2513
What is June 's birthstone ?,2,2514
Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?,4,2515
Why do we ask for the `` check '' and not the bill at a restaurant ?,2,2516
When was London 's Docklands Light Railway constructed ?,5,2517
Who invented the Wonderbra ?,3,2518
What is the origin of the proverb `` A stitch in time saves nine '' ?,2,2519
What state capital comes last alphabetically ?,4,2520
Why is Thanksgiving on a Thursday ?,2,2521
How do telephones work ?,2,2522
What 's the main vegetable in vichyssoise ?,1,2523
How long did the Charles Manson murder trial last ?,5,2524
How long does it take for your blood to make one complete trip through the body ?,5,2525
Who owns the St. Louis Rams ?,3,2526
Where is former Pro wrestler Johnny `` Rubber Man '' Walker ?,4,2527
"What beer tells us , `` Grab all the gusto you can get . '' ?",1,2528
What is the geographical center of the US including Alaska and Hawaii ?,4,2529
Which side of the face do most artists tend to show more of in self-portraits ?,1,2530
What is diabetes ?,2,2531
What phenomenon would you expect to read about in the monthly publication The Bigfoot News ?,1,2532
When do MORMONS believe Christ was born ?,5,2533
In what year was actress Joan Collins born ?,5,2534
What is a fear of punishment ?,1,2535
What is average salary of restaurant manager in United States ?,5,2536
What comic strip sometimes features a mailman named Beasley ?,1,2537
What device provided a new way to listen to music in 1963 ?,1,2538
"What will a kid eat the middle of , and save the chocolate on the outside for last ?",1,2539
"On average , how long time does it take to type a screenplay ?",5,2540
What 's a short ton ?,2,2541
How long do cardinal eggs incubate ?,5,2542
What two body parts grow all your life ?,1,2543
What Texas surgeon performed the first artificial heart transplant ?,3,2544
What country has the port of Haifa ?,4,2545
What is the main ingredient of yogurt ?,1,2546
What is the recipe for Eggs Benedict ?,1,2547
"What is the address for the main government office in Rome , Italy ?",4,2548
What 's the largest U.S. agricultural crop by weight ?,1,2549
What is the electronic device used to produce visual displays corresponding to electric signals ?,1,2550
What is goldenseal ?,2,2551
Who made the most appearances in the center square on Hollywood Squares ?,3,2552
What is the Lost Colony ?,2,2553
What is the chemical composition of a Barbie ?,1,2554
How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?,5,2555
What store claims to be the world 's largest department store ?,3,2556
What is the lens behind the iris in the eye called ?,1,2557
What is Tetrinet ?,2,2558
What `` marvelous '' major-league baseball player is now a spokesman for a beer company ?,3,2559
What is the longest English word that can be formed using just the first row of letters on a typewriter ?,1,2560
What is Chiricahua the name of ?,1,2561
What 's the green variety of beryl called ?,1,2562
What was the name of Captain Bligh 's ship ?,1,2563
Which is heavier - cream or milk ?,1,2564
Who said `` the only thing we have to fear is fear itself '' ?,3,2565
Where is Romania located ?,4,2566
How many films are made by the major studios in a year ?,5,2567
How many small businesses are there in the U.S .,5,2568
What age is Benny Carter ?,5,2569
How do you clean an LCD monitor screen ?,2,2570
What city did the Mormons establish as their headquarters in 1847 ?,4,2571
What is amezaiku ?,2,2572
What two countries are linked by the Brenner Pass ?,4,2573
What new games are available for Nintendo 64 ?,1,2574
Mississippi has what name for a state nickname ?,4,2575
What is the predominant color of the Tab label ?,1,2576
What U.S. city was named for St. Francis of Assisi ?,4,2577
"How many megawatts will the power project in Indonesia , built by a consortium headed by Mission Energy of US , produce ?",5,2578
What is the definition of `` chancery '' file in real estate ?,2,2579
Who is the sexiest women in the world ?,3,2580
What day is known as the `` national day of prayer '' ?,5,2581
Where can I get a photograph of professor Randolph Quirk ?,4,2582
Who was the supreme god of Germanic religion ?,3,2583
How do you handle a hungry man ?,2,2584
Who 's played the most games for the New York Yankees ?,3,2585
"What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?",3,2586
What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?,3,2587
What are the conjugations of wake and woke ?,1,2588
What Chilean president was killed in a 1973 coup d 'etat ?,3,2589
What was Einstein 's IQ ?,5,2590
Name the first Russian astronaut to do a spacewalk .,3,2591
Why do eyes sometimes look red in photographs ?,2,2592
What are John C. Calhoun and Henry Clay known as ?,1,2593
What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?,3,2594
What are some good exercises for kids to do ?,1,2595
How many real fruit juices are there in a can of Hawaiian Punch ?,5,2596
What is the abbreviation of the National Bureau of Investigation ?,0,2597
What is the principal river of Ireland ?,4,2598
What lake is the source of the White Nile ?,4,2599
Garry Kasparov plays what game ?,1,2600
How much does a poodle weigh ?,5,2601
What is Zionism ?,2,2602
What cable network bills itself as `` the family entertainer '' ?,3,2603
How many points are there on a Backgammon board ?,5,2604
What have you not let a tennis ball do if you volley ?,2,2605
Which comic book was not spawned directly from the pulp magazines ?,1,2606
"What product is for kids , and not for silly rabbits ?",1,2607
What else has the swastika stood for ?,2,2608
"Why do people get goosebumps when they have something emotional happen to them , like when they hear a beautiful piece of music , or see something beautiful , or get aroused by someone they love ?",2,2609
How many frames does a disk camera shoot ?,5,2610
What are the 7 Wonders of the World ?,1,2611
When did Theo Rousseau paint the `` Forest of Fontaine '' ?,5,2612
How many people have been Captain America ?,5,2613
What is meant by the term `` yield to maturity '' in reference to bonds ?,2,2614
"What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?",1,2615
How did the war of 1812 affect Delaware ?,2,2616
Where is the human skin least sensitive ?,1,2617
"What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?",3,2618
What is the biggest `` thing '' humans have made ?,1,2619
What are all the rivers in Europe ?,4,2620
Who won the Superbowl in ?,3,2621
What five cards make up a perfect Cribbage hand ?,1,2622
In what year was Gandhi assassinated ?,5,2623
What is the time it takes a typist to type a screenplay that is 100 pages long ?,5,2624
What is the full classification of a lady bug ?,1,2625
What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971 ?,3,2626
How many pairs of wings does a tsetse fly have ?,5,2627
What was the name of the peace agreement imposed on Germany after World War I ?,1,2628
What 's the fifth-largest country in the world ?,4,2629
How do you box train a cat ?,2,2630
How was Teddy Roosevelt related to FDR ?,2,2631
What newspaper serves Salt Lake City ?,1,2632
The film `` Jaws '' was made in what year ?,5,2633
How does lightning travel ?,2,2634
What spice do chefs pay the most for ?,1,2635
Who directed Citizen Kane ?,3,2636
What is troilism ?,2,2637
What was the sister ship of the Olympic ?,1,2638
What is the nickname of the famous flyer who mistakenly flew to Ireland instead of to Los Angeles ?,3,2639
What is HTML ?,0,2640
How do you identify prime numbers ?,2,2641
"Whose special bear 's creator was born on January 18 , 1779 ?",3,2642
What high school does Archie attend ?,3,2643
What animal migrates the farthest ?,1,2644
What film was based on the play Everybody Comes to Rick 's ?,1,2645
Why do we call someone `` honey '' ?,2,2646
Madonna hocks which soft drink ?,1,2647
What television network flogged its sports programming on Inga Nielsen 's body in 197 ?,3,2648
In what country is Lund ?,4,2649
What 's the sequel to Alice 's Adventures in Wonderland ?,1,2650
What is the capital of Seattle ?,4,2651
What Italian leader had a lifelong fear of the evil eye ?,3,2652
What city in Florida is Sea World in ?,4,2653
Who said : `` What contemptible scoundrel stole the cork from my lunch ? '',3,2654
What 's a water funnel ?,2,2655
What is a fear of worms ?,1,2656
What is a Chinese `` spouting '' bowl ?,2,2657
What does an emperor do ?,2,2658
What president kissed the Queen Mother on the lips ?,3,2659
Where does the tennis star Stefan Edberg come from ?,4,2660
What continent pushes up the Executive Committee mountain range ?,4,2661
How do they raise the cranes when building high-rise buildings ?,2,2662
"What was Al Capone finally imprisoned for , in 1931 ?",2,2663
What food can I use to catch a possum ?,1,2664
What was Al Capone 's nickname ?,3,2665
Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs '' ?,3,2666
What is the largest city in Germany ?,4,2667
What is a fear of cholera ?,1,2668
What park contains Firehole River and Fairy Falls ?,4,2669
What 's the largest island in the West Indies ?,4,2670
What New England state carries the telephone area code 27 ?,4,2671
What is an example of a natural acid-base indicator ?,1,2672
In what county is Eckley Colorado ?,4,2673
How do I find info about rice importers in the world ?,2,2674
"How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?",5,2675
What is the song Stairway to Heaven by Led Zeppelin about ?,2,2676
How does hair curl ?,2,2677
What are pushed and coupled in hump yards ?,1,2678
How long do hermit crabs live ?,5,2679
What city hosted the first Winter Olympics in Asia ?,4,2680
What is the origin of the first name ` Breony ' ?,2,2681
What month were you born in if your birthstone is sardonyx ?,5,2682
Who is behind the name of the Harvey Wallbanger drink ?,3,2683
What is the origin of `` Beauty is in the eye of the beholder '' ?,2,2684
"What soft drink not only has its own video game , but was featured in its own Marvel comic book ?",1,2685
What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?,1,2686
Madonna advertises for what soft drink ?,1,2687
What does A&W of root beer fame stand for ?,0,2688
What tennis term is said to come from the French word for egg ?,1,2689
What does a collier mine ?,1,2690
How much money can a person be fined for having a dog on a beach ?,5,2691
"What desert country borders Saudi Arabia , Iraq and the Persian Gulf ?",4,2692
What are the ages in comic book lingo ?,1,2693
What South African producer had a 1988 profit of $836 million ?,3,2694
What American actress was the first to be called a `` vamp '' ?,3,2695
What do the 12 days of Christmas mean ?,2,2696
"What John Steinbeck novel portrays the Joad family , driven from the Oklahoma dustbowl ?",1,2697
What date did man first land on the moon ?,5,2698
Where are the headquarters of Eli Lilly ?,4,2699
How many web servers are there ?,5,2700
What 's the last line of Dickens 's A Christmas Carol ?,2,2701
How many trees go into paper making in a year ?,5,2702
Where can I find info on research being done on oilseeds thru genetics ?,4,2703
How come light bulbs go out ?,2,2704
For what reason did the Shea & Gould law firm close their L.A. office ?,2,2705
How far out is the universe ?,5,2706
What is the difference between a bottle and a jar ?,2,2707
What disease is the second-biggest killer of North Americans ?,1,2708
Where did the Mayan Indians live ?,4,2709
Where was Poe born ?,4,2710
What happens to the female body with lack of sleep and food ?,2,2711
What is a fear of crystals or glass ?,1,2712
Name a product that controls the ripening of apples .,1,2713
How many warmup pitches does a reliever get coming into a baseball game ?,5,2714
Where did Dylan Thomas die ?,4,2715
What common livestock have the greatest variety of breeds ?,1,2716
What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?,1,2717
What disease did August von Wassermann develop a specific test for in 196 ?,1,2718
What card company sells Christmas ornaments ?,3,2719
How do I find out what cities are in a certain area code ?,2,2720
What can communications satellites offer yachts ?,1,2721
How many Fig Newtons are there to the pound ?,5,2722
Who is the premier of China ?,3,2723
What cigar-chewing comedian observed : `` You 're only as old as the woman you feel '' ?,3,2724
How many bones are there in the human hand ?,5,2725
What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?,3,2726
Who was the president of Vichy France ?,3,2727
Whose kidnaping was termed The Crime of the Century ?,3,2728
What is hydrogen ?,2,2729
What group asked the musical question Do You Believe in Magic ?,3,2730
What was the tallest building in America in 1922 ?,4,2731
What buxom blonde appeared on the cover of more than 5 magazines ?,3,2732
What is recruitment interview technique ?,2,2733
How does a hurricane form ?,2,2734
What does the donation process entail ?,2,2735
How far is it from Phoenix to Blythe ?,5,2736
What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?,4,2737
How many people watch network television ?,5,2738
"What garment was named for Bradley , Voorhees and Day ?",1,2739
Who first broke the sound barrier ?,3,2740
How do birds have sex ?,2,2741
How many horses are there on a polo team ?,5,2742
What 's destroyed in Genesis 19 : 24 ?,1,2743
What new year is celebrated on February 16th ?,1,2744
What is Occam 's Razor ?,2,2745
Where do the Grimace and Mayor McCheese live ?,4,2746
How long does it take to hike the entire Appalachian Trail ?,5,2747
What role do fruits play in the survival of plants ?,3,2748
Where is the world championship sled dog race held each February ?,4,2749
What are the medical purposes of `` clitoridectomy '' ?,2,2750
How is thalassemia defined ?,2,2751
What 's the name of the Tampa newspaper ?,1,2752
What is a storm surge ?,2,2753
How do you use `` farther '' as opposed to `` further '' ?,2,2754
What was the alternate to VHS ?,1,2755
What is one of the languages of the Sioux ?,1,2756
What Pulitzer Prize-winning novelist ran for mayor of New York City ?,3,2757
How many times can a nickel-cadmium rechargeable battery be recharged ?,5,2758
How is cologne made ?,2,2759
What was the food of the Greek gods called ?,1,2760
What does camera-ready art mean ?,2,2761
How many seats does the Batmobile sport ?,5,2762
How many cards are dealt to each player in Gin Rummy ?,5,2763
What happened to Phillip Taylor Kramer ?,2,2764
What Erica Jong novel deals with Isadora Wing 's fear ?,1,2765
What time of year do most people fly ?,5,2766
Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,3,2767
What is the origin of the Christmas tree ?,2,2768
When is the Thai New Year ?,5,2769
What four tournaments make up tennis ' Grand Slam ?,1,2770
What 1964 film introduced the song My Kind of Town ?,1,2771
Who recorded the 1957 hit Tammy ?,3,2772
What is the term for the side of the mountain that faces the prevailing winds ?,1,2773
"In Kafka 's Metamorphosis , the hero awakes one morning to find himself turned into what ?",1,2774
What does caliente translate to in English ?,1,2775
Who is Mia Farrow 's mother ?,3,2776
How do you determine if a computer monitor has an SVGA adapter ?,2,2777
How far can a human eye see ?,5,2778
What time of year has the most air travel ?,5,2779
What does the term `` spaghetti western '' mean ?,2,2780
When was the G7 group of nations formed ?,5,2781
What are differences between 1980 and 1990 ?,2,2782
What baseball player was walked the most times ?,3,2783
What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?,3,2784
What were the first frozen foods ?,1,2785
Why is Indiglo called Indiglo ?,2,2786
What is the word for love of pain or abuse ?,1,2787
When did they canonize the Bible ?,5,2788
Who was the only president to serve two nonconsecutive terms ?,3,2789
What percentage of all world tornados touch down in the US ?,5,2790
What labor leader was last seen in the parking lot of a Michigan restaurant ?,3,2791
When did the Carolingian period begin ?,5,2792
What motto ended Merrie Melodies cartoons ?,2,2793
Who reports the weather on the `` Good Morning America '' television show ?,3,2794
How many emperors were there in the Roman Empire ?,5,2795
What was the name of `` The Muppets '' creator ?,3,2796
What is Cabarnet Sauvignon ?,2,2797
What is a virtual IP address ?,2,2798
What 's the name of the tiger that advertises for Frosted Flakes cereal ?,1,2799
"Who sent the brief message `` I came , I saw , I conquered '' ?",3,2800
What color is Mr. Spock 's blood ?,1,2801
What U.S. Air Force general led the first bombing raid over Tokyo ?,3,2802
What U.S. vice-president said : `` Some newspapers dispose of their garbage by printing it '' ?,3,2803
"What was the name of the first Watergate special prosecutor , later fired by Nixon ?",3,2804
How do movie blues screens work ?,2,2805
How does the speed the magnet spins in a generator affect the output of the generator ?,2,2806
What 's the supreme policy-making bureau of the Soviet Communist Party ?,3,2807
What was the Vietnam War ?,2,2808
What is La Nina ?,2,2809
Why did the Globe Theatre burn down ?,2,2810
On what day were John F and Jackie Kennedy married ?,5,2811
"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",1,2812
What is meant by blood SED rate ?,2,2813
Who are the nomadic hunting and gathering tribe of the Kalahari Desert in Africa ?,3,2814
Who won a Pulitzer Prize for his novel The Caine Mutiny ?,3,2815
What 's the best way to lose the flab under your chin and around your face ?,1,2816
Where is your corpus callosum ?,4,2817
"What Broadway musical featured the song , `` If I were a rich man ? ''",1,2818
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?,3,2819
Why is the development of space so important ?,2,2820
What is the nursery rhyme Rock-a-by Baby about ?,2,2821
How old is singer Freedy Johnston ?,5,2822
What is the origin of gametophytic tissue ?,2,2823
What does Aaron mean ?,2,2824
What is a fear of hair ?,1,2825
What is the name of the pop singer whose song became the theme song for a brand of catsup ?,3,2826
What is a conifer ?,2,2827
Who claimed to be the world 's most perfectly-developed man ?,3,2828
What is different about the red and black fox ?,2,2829
What is e-commerce ?,2,2830
How do I tie a tie ?,2,2831
Where can I get cotton textiles importer details ?,4,2832
When did Spain and Korea start ambassadorial relations ?,5,2833
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,3,2834
What is chromatology ?,2,2835
How many grooves are on a dime 's edge ?,5,2836
How was the ACLU formed ?,2,2837
What are the most albums sold by one artist or band ?,1,2838
The second most popular sport worldwide is what ?,1,2839
What do goldfish lose if kept in dimly-lit or running water ?,1,2840
What canal does the Thatcher Ferry Bridge span ?,4,2841
What American won the world Grand Prix driving championship in 1978 ?,3,2842
What are the chances of pregnacy if the penis does not penetrate the vagina ?,5,2843
What 's the highest hand in straight poker ?,1,2844
Where can I find a lesson plan for teaching the metric system conversion to American standard ?,4,2845
What is the name of Kevin Costner 's movie about Sioux Indians ?,1,2846
"What are Kythnos , Siphnos , Seriphos and Mykonos ?",2,2847
Name a female figure skater .,3,2848
Why are there no white lines on pro footballs ?,2,2849
How long would it take for a $ savings bond to mature ?,5,2850
How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,2,2851
What did the Congress of Vienna establish ?,1,2852
What is the average cost for four years of medical school ?,5,2853
What harmful chemicals are in bug spray ?,1,2854
How many spears are there on Kenya 's flag ?,5,2855
What did Mighty Mouse always sing as he went into action ?,2,2856
Where did George of the Jungle live ?,4,2857
What 's men 's par on a 455-yard golf hole ?,5,2858
What percentage of American men are alcoholic ?,5,2859
"Dialing , 900 , 740-TREE to have a tree planted will cost how much ?",5,2860
"In South Korea , how many American Soldiers are there ?",5,2861
Who portrayed Carl Bernstein in All the President 's Men ?,3,2862
What are the numbers that fit into Fermont 's last theorem ?,5,2863
Who was Tiny Tim 's father ?,3,2864
What does a heliologist study ?,1,2865
Who was Bonnie Blue Butler 's father ?,3,2866
How many Americans have HIV ?,5,2867
Where do I find information for foreclosure properties on the Internet ?,4,2868
Who is the Antichrist ?,3,2869
What was the first English play written exclusively for children ?,1,2870
Which Latin American country is the largest ?,4,2871
What was the former residence of Scottish kings in Edinburgh ?,4,2872
How many teats does a female goat sport ?,5,2873
How tall is kilamanjaro ?,5,2874
Who was the lawyer who represented Randy Steven Craft ?,3,2875
What country buys 25 percent of the world 's tea exports ?,4,2876
What country is the origin of the band the Creeps ?,4,2877
What did the crocodile swallow in Peter Pan ?,1,2878
What is the origin of the word `` mushroom '' ?,2,2879
Which of the following celebrities was not born in Philadelphia ?,3,2880
What is the number of American soldiers deployed to South Korea ?,5,2881
Where is the biggest bell ?,4,2882
What is the brand name of the chemical daminozide ?,1,2883
How do microwaves work ?,2,2884
What magazine paid Ernest Hemingway $15 a word to write a bullfighting article ?,1,2885
What is the estimated total U.S. whitetail deer population ?,5,2886
Who wrote the Farmer 's Almanac ?,3,2887
"What animal received royal assent as an emblem of Canada on March 24 , 1975 ?",1,2888
What number is at 12 o 'clock on a dartboard ?,5,2889
Which team won the Super Bowl in 1968 ?,3,2890
What is the recommended daily requirement for folic acid for pregnant women ?,2,2891
What film dramatized the Scopes monkey trial ?,1,2892
CNN is owned by whom ?,3,2893
What country offered Albert Einstein its presidency in 1952 ?,4,2894
What is the HIGHEST Roman numeral ?,2,2895
"What TV series saw many of its aquatic scenes shot at Silver Springs , Florida ?",1,2896
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?,3,2897
How is digital audio used ?,2,2898
Who was Quetzalcoatl ?,3,2899
What operating system do IBM-compatible machines use ?,1,2900
What French leader sold Louisiana to the United States ?,3,2901
"What bay sparkles next to Miami , Florida ?",4,2902
How many miles of veins are in the circulatory system ?,5,2903
What famed river flows through Bagdad ?,4,2904
How is bubble wrap made ?,2,2905
What is Java ?,2,2906
Who is the prime minister of Japan ?,3,2907
What player squats an average of 3 times during a baseball doubleheader ?,3,2908
What 's the most common name in nursery rhymes ?,3,2909
