text,label,idx
"Filipinos return to devastated homes Thousands of Filipinos have returned to washed-out homes after four deadly storms in two weeks left more than 1,000 people dead or missing, as emergency supplies ran low and fears of disease grew.",0,1897
"Sudanese peace talks restart after rebel boycott as UN deadline expires (AFP) AFP - Sudanese peace talks restarted here at the end of a one-day boycott called by rebel groups in protest at alleged government attacks on civilians, and as a UN deadline for action on the Darfur crisis expired.",0,1898
"World Wants Bush Out of the White House: Poll (Reuters) Reuters - The world wants President Bush out\of the White House, according to a poll released on Wednesday\that shows in 30 of 35 countries people preferred Democrat\candidate John Kerry.",0,1899
President's party 'wins Kazakh poll' Early results suggest the party of Kazakh President Nazarbayev will win victory in parliamentary elections.,0,1900
"Militants May Attack Iraq Universities (AP) AP - A militant group threatened Wednesday to attack Iraqi universities if Iraqi authorities continued to permit women to study alongside men, according to a videotape broadcast on the Arab language Al-Arabiya television station.",0,1901
China Rebuffs Powell #39;s Suggestion Chinese officials Monday rebuffed Secretary of State Colin L. Powell #39;s suggestion they use a possibly conciliatory speech by Taiwanese president Chen Shui-bian to restart ,0,1902
"Yudhoyono confirmed as winner JAKARTA - Official results have confirmed former army general Susilo Bambang Yudhoyono as the winner of Indonesia #39;s first direct presidential election, while incumbent Megawati Sukarnoputri urged her nation Thursday to wait for the official announcement ",0,1903
Investigators find data recorder at Halifax crash site HALIFAX - Investigators have recovered the flight data recorders from the wreckage of the cargo jet that crashed at Halifax International Airport last week.,0,1904
Dutch watch Van Gogh's last film The last film by slain director Theo van Gogh - whose death convulsed the Netherlands - is premiered.,0,1905
"N. Korean Leader's Mistress Reported Dead (AP) AP - A mistress of North Korean leader Kim Jong Il  #151; whose son with him is considered a possible successor  #151; has died of an illness, according to media reports.",0,1906
"Judge declares Pinochet fit to stand trial Judge Juan Guzman yesterday indicted former General Augusto Pinochet for his involvement in the Condor operation, while he had Chile under military rule between 1973 and 1990.",0,1907
"Tokyo Stocks Higher; Dollar Up Against Yen (AP) AP - Tokyo stocks inched up Tuesday morning, nudging aside Wall Street's broader losses and taking encouragement from a rise in U.S. technology stocks. The dollar was trading higher against the Japanese yen.",0,1908
"US Pressures Rebels in Najaf as Talks to End Fighting Stall As negotiations between Moktada al-Sadr and the interim Iraqi government stalled today, American forces intensified pressure on rebels loyal to Mr.",0,1909
"UN welcomes India-Pakistan talks UN Secretary-General Kofi Annan Wednesday urged further dialogue between India and Pakistan to resolve issues, including the question of Jammu and Kashmir.",0,1910
Ex-East Timor governor acquitted \The only person to begin serving his jail sentence for the 1999 violence in East Timor is cleared on appeal.,0,1911
"Putin: Terrorist Aiming to Derail Bush Bid DUSHANBE, Tajikistan Oct. 18, 2004 - Russian President Vladimir Putin said Monday that terrorists are aiming to derail President Bush #39;s chances at re-election through their attacks in Iraq.",0,1912
Croatians vote in presidential elections; Mesic expected to win second term (AFP) AFP - Croatians go to the polls with incumbent President Stipe Mesic expected to win his second five-year term with the prospect of leading the former Yugoslav republic into the European Union.,0,1913
Taiwan court upholds Chen #39;s election victory TAIPEI - Taiwan #39;s High Court on Thursday dismissed a lawsuit filed by opposition parties seeking to nullify the March presidential election and upheld President Chen Shui-bian #39;s victory.,0,1914
"Resignation of China #39;s Senior Leader Appears Imminent Jiang Zemin, China #39;s military chief and longtime senior leader, may formally step down on Sunday, putting President Hu Jintao in full command of the Chinese Army, state and ",0,1915
"Palestinian Mourners Await Arafat's Arrival The coffin of Yasser Arafat, draped with the Palestinian flag, was bound for Ramallah in the West Bank Friday, following a formal funeral on a military compound near Cairo.",0,1916
" #39;Old-fashioned, out of time. #39; Clarke dismisses princely view of &lt;b&gt;...&lt;/b&gt; The fragile relationship between the government and the royal family was under fresh strain last night, after the education secretary, Charles Clarke, dismissed the Prince of Wales #39; views on education as  quot;old-fashioned and out of time quot; and claimed the ",0,1917
"Sixty Chinese miners trapped after fire Sixty Chinese miners are trapped underground after fire swept through a series of iron mines in northern Hebei Province, Xinhua news agency says.",0,1918
"Blair #39;s party urges a shift in focus from Iraq to domestic issues BRIGHTON, England Top aides to British Prime Minister Tony Blair are urging his party not to let the war in Iraq derail their annual convention and election hopes.",0,1919
"Gunmen attack Iraq #39;s Ahmad Chalabi Gunmen have opened fire on Iraqi politician Ahmad Chalabi #39;s convoy, wounding two associates, an aide to Chalabi says. The aide, Mithal al-Alousi, told Reuters the convoy was hit on Wednesday ",0,1920
"Sadr Militia Still Controls Iraq Shrine - Witness  NAJAF, Iraq (Reuters) - Shi'ite fighters appeared to be in  control of a holy shrine in Najaf on Friday hours after Iraq's  interim government said it had overcome a bloody uprising by  seizing the Imam Ali mosque without a shot being fired.",0,1921
"Sudan Delays Expulsion of British Aid Agency Heads  KHARTOUM (Reuters) - Sudan decided to postpone a decision  to expel the country heads of two British aid agencies on  Monday, citing administrative difficulties and humanitarian  grounds, the state minister for humanitarian affairs said.",0,1922
"Milosevic #39;s new defense may curb his offense THE HAGUE The ghosts that have long threatened Slobodan Milosevic have finally appeared in court, fundamentally altering the war crimes trial of the former Yugoslav president.",0,1923
Opposition Predicted to Win in Indonesia (AP) AP - Indonesian voters hungry for change are expected on Monday to do something that was unthinkable during the country's three decades of authoritarian rule  #151; toss out an incumbent president and vote in a political newcomer who has promised to crack down on corruption and revive the battered economy.,0,1924
"Iraq mortar fire hits US mission A mortar round hits the roof of the US embassy in Baghdad, slightly injuring two emplyees,  a spokesman says.",0,1925
"Bush Vows No Letup in Iraq, War on Terror (AP) AP - Bolstered by a hard-fought election victory, President Bush says the United States will vigorously pursue wars in Iraq and against terror and will not retreat from trying to spread democracy through the Middle East.",0,1926
Israel-Iraq Handshake at U.N. Makes News (AP) AP - There were hundreds of handshakes Tuesday as world leaders met for the opening of the U.N. General Assembly's annual debate  #151; but only one grabbed widespread attention: Israeli Foreign Minister Silvan Shalom greeted Iraqi interim Prime Minister Ayad Allawi.,0,1927
"Underage Teens Turn Profit on Old Beer OSLO, Norway - Confronting a grocery store with its promise to pay shoppers a bonus if they found any products with expired freshness dates, two enterprising teens turned a 7,000 kroner (\$1,030) profit by loading up shopping carts with out-of-date beer they weren't old enough to buy.    The boys, ages 14 and 15, got their reward despite being underage, the Oslo daily Verdens Gang reported Tuesday...",0,1928
"Pakistan militants  #39;on the run #39; Pakistan #39;s military says it has cleared foreign Islamic militants from large parts of the troubled region of South Waziristan, near the Afghan border.",0,1929
"BBC story on Dow Chemical responsibility a hoax: report LONDON (CBS.MW) -- A source at the BBC told AFX News that their story alleging that Dow Chemical (DOW) has taken responsibility for the Bhopal disaster is a hoax, and Reuters reported that a spokesman for Dow #39;s Union Carbide denied the report.",0,1930
Rightist Party Threatens to Bolt Israeli Gov't  JERUSALEM (Reuters) - A rightist religious party voted on  Monday to quit Israel's ruling coalition if parliament approves  a withdrawal from Gaza or a bill to compensate settlers whom  Prime Minister Ariel Sharon intends to evacuate.,0,1931
"McCain Joins Bush to Rein In Groups (washingtonpost.com) washingtonpost.com - President Bush and Sen. John McCain (R-Ariz.) joined forces yesterday to seek legal action to reduce the influence of ""527"" political organizations, but the two remained in disagreement over whether Bush should condemn a television ad by the group Swift Boat Veterans for Truth attacking John F. Kerry's Vietnam service.",0,1932
"Twelve Palestinians killed as Israeli parliament to debate Gaza &lt;b&gt;...&lt;/b&gt; GAZA CITY : Twelve Palestinians, including a child, were killed in a major army operation in the Gaza Strip as the Israeli parliament prepared to debate a controversial plan to pull out from the territory it has occupied for almost 40 years.",0,1933
"C #39;Wealth backs Musharraf #39;s intention to continue as Army Chief : Islamabad, Oct 22 : Extending tacit support to Pakistan President Pervez Musharraf #39;s intention to continue as the Army Chief despite pledging to quit the post, the Commonwealth today said the move should be considered democratic if Parliament approves it.",0,1934
Taliban Threaten to Attack Karzai Inauguration  KABUL (Reuters) - The Taliban threatened Monday to launch  attacks during the swearing in of Afghan President Hamid Karzai  while the U.S. military said every precaution was being taken  to protect a ceremony to be attended by top U.S. officials.,0,1935
"N.Korea Dubs South 'Wicked Terrorist' Over Refugees  SEOUL (Reuters) - North Korea has denounced South Korean  authorities as ""wicked terrorists"" who orchestrated the airlift  of 468 North Korean refugees as part of a plot to bring down  the communist system.",0,1936
U.S. Urges China to Push for More N.Korea Talks  BEIJING (Reuters) - Secretary of State Colin Powell urged  China on Monday to exert its influence over North Korea to  resume six-party negotiations on scrapping its suspected  nuclear weapons programs.,0,1937
UK urged to review terrorism laws A UN committee asks the UK to review its policy of detaining terrorism suspects without trial.,0,1938
Militant Group Says It Downed Russian Jets (AP) AP - A claim of responsibility for the downing of two Russian planes appeared on a Web site known for militant Muslim comment Friday.,0,1939
"Options running out as Najaf talks collapse BAGHDAD -- After more than a week of fighting between the Mahdi Army and the combined US and Iraqi forces in Najaf, Baghdad's Sadr City, and a half-dozen other cities, analysts say neither interim Prime Minister Iyad Allawi nor radical cleric Moqtada al-Sadr had any good options left other than to talk.",0,1940
"Diverted Greek plane leaves Ireland for New York after bomb alert DUBLIN : An Olympic Airlines plane diverted to Ireland following a bomb alert, the second faced by the Greek carrier in four days, resumed its journey to New York after no device was found on board, airport officials said.",0,1941
"Protesters March Across Brooklyn Bridge (AP) AP - Thousands of abortion-rights activists marched across the Brooklyn Bridge and demonstrators rang handbells at the World Trade Center site Saturday, the latest in a growing procession of protests leading up to the Republican National Convention.",0,1942
North Korean FM says explosion was demolition blast (AFP) AFP - North Korea's foreign minister said that a huge explosion in the country's remote interior that triggered fears of a nuclear test was a harmless demolition blast linked to a hydro-electric power project.,0,1943
Charges over Montenegro killing Montenegro prosecutors charge a former karate champion over the death of a newspaper editor.,0,1944
"Ukrainian Justices, in Show of Independence, Order New Runoff Ukraine's Supreme Court ordered that a new runoff vote between the two main challengers take place by Dec. 26.",0,1945
"Explosions Kill at Least 13 in Gaza City GAZA CITY, Gaza Strip Sept. 6, 2004 - Israeli helicopters attacked a Hamas training field early Tuesday, killing at least 13 Palestinians and wounding 25 in the bloodiest strike in Gaza in months, officials from both sides said.",0,1946
"India, Pakistan Leaders Hail New Chapter in Ties The leaders of India and Pakistan on Friday hailed a new era in often fraught relations between the two south Asian nuclear rivals and agreed to study a joint pipeline project as part of closer economic ties.",0,1947
"EGuinea officials to question Thatcher, probe Armenian company over coup (AFP) AFP - A team of state prosecutors from Equatorial Guinea was set to leave Malabo for South Africa to question Mark Thatcher over his alleged involvement in a complex bid to oust President Teodoro Obiang Nguema, a government source said.",0,1948
" #39;Why the Bombings? #39; Ask Bangladesh Protesters Thousands of Bangladesh opposition activists holding banners reading  quot;Why the bombings, why the bloodshed? quot; protested on Monday against a deadly grenade attack ",0,1949
"3 killed in Thailand #39;s violence-plagued deep south Three civilians were killed by separatists on Tuesday morning in Thailand #39;s violence-plagued deep south, while village security guards were robbed of weapons.",0,1950
"India says U.S. lifts nuclear, space export curbs (Reuters) Reuters - India said on Saturday the United States had lifted export restrictions on equipment for India's commercial space programme and nuclear power facilities, opening the way for greater cooperation in the two sectors.",0,1951
Fatah movement demands causes of Arafats death The Palestinian Fatah Movement threatened to boycott the upcoming presidential elections unless the cause of Yasser Arafat #39;s is revealed.,0,1952
"For 1,000 Troops, There Is No Going Home The roster of the dead in Iraq is a portrait of a military in transition, with ever-widening roles and costs for the country's part-time soldiers, women and Hispanics.",0,1953
CNN Producer Seized by Armed Men in Gaza Armed Palestinians seized an Israeli Arab producer for the CNN television network from a car in Gaza City on Monday after asking for him by name.,0,1954
"'Luxury' eyes China as market and future competitor (AFP) AFP - China and other emerging market countries offer new markets for the luxury goods industry though they are likely in time to themselves become competitors, according to industry experts.",0,1955
"Vatican Says It #39;s Willing #39; to Help End Najaf (Correct) Aug. 17 (Bloomberg) -- The Vatican is willing #39; #39; to help end fighting between militiamen loyal to Shiite Muslim cleric Moqtada al-Sadr and Iraqi and US forces in Iraq #39;s holy city of Najaf, according to a statement on the Holy See #39;s Web ...",0,1956
"Rescuers scramble to help survivors of Philippines floods; more than 650 killed (Canadian Press) Canadian Press - REAL, Philippines (AP) - Helicopters delivered food to famished survivors and picked up casualties as flash floods began to recede, revealing the magnitude of a disaster triggered by back-to-back storms that left more than 650 people dead and nearly 400 missing in the northern Philippines.",0,1957
New Yorkers in Congress Expect a Budget Fight Members of New York's heavily Democratic delegation on Capitol Hill worry they will be shoved aside when Congress returns to confront issues that impact the city and state.,0,1958
"Italian PM acquitted of attempting to bribe judge HAMISH ROBERTSON: The Italian Prime Minister, Silvio Berlusconi, has been acquitted of attempting to bribe a judge after a marathon court case that #39;s divided the nation.",0,1959
Kerry Hints GOP May Suppress Black Votes (AP) AP - John Kerry suggested Saturday night that Republicans may try to keep black voters from casting their ballots to help President Bush win in November.,0,1960
"U.S. Says Won't Bow to Demand of Kidnappers in Iraq  BAGHDAD (Reuters) - With time running out to save a British  hostage in Iraq, U.S. officials said on Wednesday they were not  about to free female Iraqi prisoners as demanded by an al Qaeda  ally whose group has already beheaded two Americans.",0,1961
"Sharon, Bolstered by Vote, Reaches Out to Labor Party Prime Minister Ariel Sharon phoned the leader of the Labor Party, Shimon Peres, this morning and asked him to begin talks on forming a coalition government, Israel Radio reported.",0,1962
"200 litres of fuel spilt in Coral Harbour, Nunavut, during resupply operation (Canadian Press) Canadian Press - CORAL HARBOUR, Nunavut (CP) - An estimated 200 litres of fuel spilled near the northern coastal community of Coral Harbour during a resupply operation Friday, Nunavut officials said.",0,1963
"Clinton Lends His Voice to Kerry Campaign (AP) AP - President Clinton can't put his recovering heart into John Kerry's election effort out on the campaign trail, but he is using his voice to help in the final weeks of the race.",0,1964
"Egypt Arrests Alleged Sinai Bombers Israeli Prime Minister Ariel Sharon walks through the halls of his Jerusalem office to attend the weekly cabinet meeting, Sunday Oct. 24, 2004.",0,1965
Former Gurkhas killed in Baghdad Four ex-Gurkhas working for a London-based security firm have been killed in an attack in Baghdad. The Foreign Office confirmed the Nepalese men were all former members of the famous Gurkhas but could give no further details of the attack.,0,1966
Political correctness gone mad The decision by the European Parliament #39;s Civil Liberties Committee to reject the nomination of Rocco Buttiglione as European Commissioner for Justice and Security over his comments on homosexuality and marriage is very unfortunate.,0,1967
Pakistan and Egypt favourites for World Team Squash title ISLAMABAD: Pakistan and Egypt will start their campaign as top seeds for the 22-country 13th PIA World Junior Mens Team Squash Championship starting at the Mushaf Squash Complex on Monday (today).,0,1968
"Iran Urges Meeting on Iraq 'Catastrophe' (AP) AP - Iranian President Mohammad Khatami called on Muslim countries Friday to hold an urgent meeting to discuss the ""catastrophe"" in Iraq, particularly the 2-week standoff in the holy city of Najaf.",0,1969
Rwanda 'genocide' priest on trial A Catholic priest accused of participating in Rwanda's genocide will go on trial at the UN war crimes court.,0,1970
"Fox pledges Mexico police clean-up, challenges mayor President Vicente Fox vowed to clean up Mexico #39;s police on Tuesday after violence that has shocked the country, and he told the capital #39;s left-wing mayor, his main political rival, to do the same.",0,1971
"CBS Nixes '60 Minutes' Story on Iraq War NEW YORK - CBS News has shelved a ""60 Minutes"" report on the rationale for war in Iraq because it would be ""inappropriate"" to air it so close to the presidential election, the network said on Saturday.    The report on weapons of mass destruction was set to air on Sept...",0,1972
"Russian Envoy Sees Korea Nuclear Talks in Late Jan (Reuters) Reuters - North Korea could return to six-party\talks on its nuclear programs in late January after President\Bush forms his new cabinet, Russian ambassador to Japan\Alexander Losyukov said Monday.",0,1973
"Terror suspect killed during interrogation in Pakistan ISLAMABAD, Aug. 19 (Xinhuanet) -- A Pakistani religious leader, allegedly linked with the al-Qaeda terrorist network, has died here in police custody, local media reported Thursday. ",0,1974
"Italian hostages reported killed in Iraq killing of two Americans, as the latest hostage crisis put pressure on governments with troops in Iraq. employers in Italy said they had not given up hope.",0,1975
" #39;Batman #39; Ends Buckingham Palace Ledge Protest A group that advocates greater rights for fathers in child custody cases sent two of its operatives over the fence at Buckingham Palace today and one of them, dressed ",0,1976
"Pakistan hails Indian troop pullout from Kashmir (AFP) AFP - Pakistan has welcomed the first withdrawal of Indian troops from disputed Kashmir, as Indian Prime Minister Manmohan Singh hinted at further reductions.",0,1977
"Florida Braces for Monster Storm MELBOURNE, Fla. - Bracing for a monstrous storm, residents and tourists clogged shelters or made last-minute preparations Friday as Hurricane Frances churned toward the Atlantic coast, where the state's second pummeling in three weeks could begin as soon as Saturday...",0,1978
"Poll gives Kerry post-debate lead After the first TV debate in the US presidential campaign, polls give good news for the Democrats.",0,1979
"Building Collapses at Dubai Airport (AP) AP - A large wall in a building under construction at Dubai airport collapsed Monday, killing more than eight people and injuring many more, a contractor said.",0,1980
"Abduction planned to the second Armed to the teeth, the kidnappers beat up a hapless guard, dragged a screaming Iraqi hostage by her hair and took off in broad daylight.",0,1981
"Powell pushes for nuke talks US Secretary of State Colin Powell, making possibly his last official visit to northeast Asia in the shadows of the US presidential election, said yesterday there was a  quot;sense of urgency quot; in dealing with North Korea #39;s rogue nuclear program.",0,1982
Uribe defends security policies Colombia's President Alvaro Uribe tells the BBC his tough stance on the internal conflict is crucial and effective.,0,1983
"Standardize airport security standards The two Chechen suicide bombers who brought down two Russian passenger jets at the same time Aug. 24 gained access through petty bribes at Moscow #39;s airport, Russia #39;s top prosecutor said Wednesday.",0,1984
"Two Car Bombs Kill Eight in Baghdad BAGHDAD, Iraq - Two car bombs shook the capital in quick succession Sunday, killing at least eight Iraqis and wounding 16, police said. An American soldier was also hurt...",0,1985
"Swiftboat Crewman: Kerry Boat Under Fire (AP) AP - A swiftboat crewman decorated in the 1969 Vietnam incident where John Kerry won a Bronze Star says not only did they come under enemy fire but also that his own boat commander, who has challenged the official account, was too distracted to notice the gunfire.",0,1986
Mid-East peace claims 'premature' Israel dismisses reports from Egypt that a peace plan has been agreed with the Palestinians as premature.,0,1987
Mid-East summit agreed as peace efforts pay off THE depth and scale of the covert diplomatic manoeuvring to resolve the Israeli-Palestinian conflict was dramatically illuminated yesterday when Egyptian government officials confirmed their involvement in talks leading up to a mid-year peace conference ,0,1988
"Putin approves of Ukraine #39;s membership in EU RBC, 10.12.2004, Moscow 19:51:19.Russian President Vladimir Putin approves of the possibility of Ukraine joining the European Union.",0,1989
"Top Settlements Under False Claims Act (AP) AP - A sampling of top settlements under the False Claims Act, a law designed to stop fraud in government procurement contracts, and the whistleblowers who helped the government win the awards, and helping themselves as well.",0,1990
"130,000 in Moscow protest terrorism after deadly siege Tens of thousands of people rallied Tuesday outside the Kremlin in a show of solidarity against terrorism. The demonstration came nearly a week after more than 350 people, many ",0,1991
"Volunteers Keep an Eye On the People Next Door Backers of a law to create public order councils in Moscow's 676 subdistricts describe the measure as a kind of neighborhood watch that will involve ordinary people in the fight against terrorism, crime, public drunkenness and vandalism.",0,1992
S African #39;s nuclear smuggling charges dropped South African police have dropped charges against a businessman accused of involvement in an international nuclear smuggling network.,0,1993
Israeli Troops Kill Two Palestinians in New Violence (Reuters) Reuters - Israeli forces shot and\killed two Palestinians on Tuesday in separate incidents in the\West Bank and Gaza Strip.,0,1994
"Charest trip to Mexico with France's Raffarin will weaken Canada: critics (Canadian Press) Canadian Press - QUEBEC (CP) - As Premier Jean Charest prepares for a trip to Mexico with French Prime Minister Jean-Pierre Raffarin, at least one federalist insists the trip will weaken Canada and its image on the international stage.",0,1995
"Jailed Palestinian Leader Drops Out of Race to Replace Arafat Marwan Barghouti, the leader of the Palestinian uprising now imprisoned in Israel, withdrew today from the Palestinian race for president.",0,1996
"Hurricane Ivan slams Grand Cayman Hurricane Ivan has battered the Cayman Islands with ferocious 240kph winds, flooding homes, ripping off roofs and toppling trees three stories tall as its powerful eye thundered past just offshore.",0,1997
Both Parties See a Big Increase in New Voters A sweeping voter registration campaign in heavily Democratic areas has added tens of thousands of new voters to the rolls in the swing states of Ohio and Florida.,0,1998
Southeast Asian Leaders Open ASEAN Summit in Laos Southeast Asian leaders have opened a two-day summit in Laos aimed at creating an economic community in six years and expanding free trade agreements with Asia #39;s largest economies.,0,1999
Bristol-Myers Squibb Net Slumps Bristol-Myers Squibb (BMY:NYSE - news - research) reported a sharply lower profit in the third-quarter as generic competition continued to eat away at drug sales and the company ratcheted up spending on research and development of new drugs.,2,2000
"U.S. Second-Quarter GDP Downgraded  WASHINGTON (Reuters) - The U.S. economy grew more slowly in  the second quarter than first thought amid shrinking corporate  profits and higher imports, the government said on Friday in a  report that confirmed momentum faltered in the spring.",2,2001
Comments from readers about Vioxx More than 35 Enquirer readers have called or e-mailed comments about the five drugs that were criticized Thursday by an expert with the US Food and Drug Administration.,2,2002
"Bill Gates contributes to stem cell campaign Microsoft Corp. chairman Bill Gates contributed \$400,000 to the campaign backing a California ballot measure that would make billions of dollars available for human embryonic ",2,2003
"Cognizant 3Q Profit Jumps 63 Percent Cognizant Technology Solutions Corp., a provider of software maintenance services, said Tuesday that third-quarter profit rose 63 percent as sales jumped 58 percent.",2,2004
"S American nations sign oil deal The word's fifth largest oil exporting nation, Venezuela, signs an oil deal with South American neighbour, Paraguay.",2,2005
"Hurricanes May Affect Florida Presidential Contest A trio of fierce hurricanes have pushed presidential politics to the back burner in Florida, the epicenter of the 2000 election, and could affect voter attitudes and turnout in the Nov. 2 race, analysts say.",2,2006
"UPDATE 2-US top court lets stand Visa, MasterCard ruling The Supreme Court on Monday let stand a ruling that the Visa and MasterCard credit card associations violated federal antitrust law by barring their member banks from issuing credit and charge cards on the rival American ",2,2007
"Ballmer Visits New Campus in India Microsoft is also preparing to begin construction of a second building on the campus, spokeswoman Tami Begasse said yesterday. But the company hasn #39;t yet decided whether it will proceed with the third and final building on the 42-acre Hyderabad site.",2,2008
Australia #39;s Commonwealth Bank says earnings set to increase SYDNEY: The Commonwealth Bank of Australia said it expects increased earnings in the current financial year even though home lending had eased and margins are being squeezed in an increasingly competitive financial sector.,2,2009
Family-values organizations call for boycott of 2 P amp;G products CINCINNATI - Two family-values organizations are calling for a boycott of two Procter  amp; Gamble Co. products because the organizations say P amp;G is tacitly supporting gay marriage.,2,2010
Dollar Firms Ahead of Greenspan Testimony  TOKYO (Reuters) - The dollar firmed on Wednesday as  investors awaited comments from the Federal Reserve chief that  are expected to point to further rises in U.S. interest rates  this year.,2,2011
"Ford to Expand Offering of Sirius Radio  NEW YORK (Reuters) - Ford Motor Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=F.N target=/stocks/quickinfo/fullquote""&gt;F.N&lt;/A&gt; said on Monday it  would offer Sirius satellite radio in more vehicles, as Sirius  fights to catch up with industry leader XM Satellite Radio  Holdings Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XMSR.O target=/stocks/quickinfo/fullquote""&gt;XMSR.O&lt;/A&gt;",2,2012
"Acquitted TAP executive to lead company TAP Pharmaceutical Products Inc. #39;s new president starts today, about a month after he and others were acquitted of federal grand jury charges of kickbacks and conspiracy.",2,2013
"UK Retail Sales Rose More Than Expected in November (Update3) Sales at British retailers rose a greater-than-expected 0.6 percent in November, led by household goods, clothing and footwear, as stores including Marks  amp; Spencer Group Plc offered discounts to lure holiday shoppers.",2,2014
"Bush taps top Latino exec WASHINGTON - President Bush on Monday nominated Carlos Gutierrez, among the most prominent Hispanic business executives in the United States, to be his new Commerce secretary, as the president continued with what Republicans said would be a broad overhaul ",2,2015
"Update 1: Clorox, Henkel in \$2.8 Billion Deal Clorox Co. and Henkel KGaA have agreed to a \$2.8 billion stock swap and cash deal, in which Henkel will sell back its 29 percent ownership stake in Clorox in return for \$2.",2,2016
"Swisscom Confirms Possible Merger Talks Telecommunications companies Swisscom AG and Telekom Austria AG are in talks over a possible merger, Swisscom said in a statement late Tuesday. ",2,2017
"Cognos launches financial consolidation applications In response to the latest external reporting requirements from the Feds, Cognos announced this week three additions to its suite of financial applications targeted at the enterprise office of finance.",2,2018
"Microsoft Targets 2006 for Next Windows  SEATTLE (Reuters) - The next version of the Windows  operating system, Microsoft Corp.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MSFT.O target=/stocks/quickinfo/fullquote""&gt;MSFT.O&lt;/A&gt; flagship product,  will ship in 2006, the world's largest software maker said on  Friday.",2,2019
Florida subpoenas 10 companies Florida Attorney General Charlie Crist #39;s office said Friday that it has issued subpoenas to 10 insurance brokers and expects to issue more next week as part of an investigation on whether ,2,2020
"SEC Charges Black with Fraud (Reuters) Reuters - Newspaper tycoon Conrad Black and his\top lieutenant were charged by regulators on Monday with\siphoning more than  #36;85 million from the company they ran, and\they face a move to bar them from serving as officers of a\public company.",2,2021
"Cytec to Buy UCB Chemicals Business for EU1.5 Billion (Update3) Cytec Industries Inc., a US maker of materials for the aerospace and car industries, agreed to buy the chemicals operations of UCB SA, Belgium #39;s largest drugmaker, for 1.5 billion euros (\$1.",2,2022
"Nokia reclaims mobile phone market share The Finnish company sold approximately 51 million handsets in the third quarter, or 30.9 per cent of sales worldwide, after falling below 30 per cent for the last two quarters.",2,2023
"Economy adds 114,000 jobs; four year job growth still negative On the campaign trail today, President Bush stressed that the economy  quot;is strong and getting stronger, quot; after the Labor Department released data showing that the economy gained 144,000 jobs in August.",2,2024
Week critical for Delta Delta Air Lines has warned repeatedly that a bankruptcy filing could come within weeks if settlements aren #39;t reached soon with its pilot union and its debt holders.,2,2025
"Yen Cuts Losses But Oil Threat Persists  TOKYO (Reuters) - The yen recouped some of its losses  against the dollar and the euro on Wednesday, but traders said  it would likely weaken further if oil prices keep striking  record highs.",2,2026
"Citigroup, Bank of America Post Profits  NEW YORK (Reuters) - Citigroup Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=C.N target=/stocks/quickinfo/fullquote""&gt;C.N&lt;/A&gt; and Bank of  America Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BAC.N target=/stocks/quickinfo/fullquote""&gt;BAC.N&lt;/A&gt; on Thursday posted double-digit gains in  third-quarter profit, driven by gains in consumer lending and  fees.",2,2027
Dress Barn Posts Lower 1Q Profit Women #39;s discount clothing retailer Dress Barn Inc. said Wednesday that first-quarter earnings declined due to weak fall merchandise sales as a result of warmer weather and hurricanes that affected stores in the southeastern United States.,2,2028
US Treasuries Decline on Concern Fed to Lift Rates (Correct) US 10-year Treasury notes fell in London before the government #39;s sale of \$51 billion of bonds and a Federal Reserve meeting at which policy makers probably will raise their benchmark interest rate.,2,2029
"Latest scandal puts spotlight back on boards At first glance, it might seem as if software company Computer Associates International Inc. has cleaned up its act. Yes, its former CEO and another top executive were indicted last ",2,2030
"Deutsche Bank #39;s Chief Shuffles Top Executive Ranks Deutsche Bank shuffled the ranks in its executive suite on Tuesday, putting more power into the hands of two prominent investment bankers based in London, but also naming ",2,2031
"Citigroup fined \$250K in hedge fund case Regulators Monday fined a unit of Citigroup Inc., the nation #39;s largest financial institution, \$250,000 for using what they said was  quot;inappropriate quot; sales material for hedge funds.",2,2032
"Bush to tackle Social Security issues The nation #39;s economy is growing, President Bush told attendees on the second day of a White House economic conference, but work remains to be done on Social Security, the deficit and what the president called  quot;fiscal restraint.",2,2033
Black loosens grip on Hollinger FALLEN Press baron Lord Black has indicated he is willing to loosen control of Toronto-based Hollinger Inc amid allegations in an Ontario court filing by Canadian fund manager Catalyst.,2,2034
Oil extends advances Gold broke the \$450 a troy ounce level on Thursday for the first time since June 1988 as the dollar fell to a record low against the euro.,2,2035
"Manufacturing output shows sharp decline Manufacturing output has unexpectedly fallen for the third month in a row in August and at the sharpest pace in nearly two years, official data show.",2,2036
"Gas Prices Dip to Average  #36;1.96 a Gallon (Reuters) Reuters - The price of a gallon of gasoline in\the United States fell over the last two weeks during a\seasonally slow consumption period, according to an industry\analyst.",2,2037
"GUS seeks partial Lewis IPO Retailer GUS will float part of its South African business, the Lewis Group, it says, against a backdrop of investor pressure to release more cash through demergers.",2,2038
